id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no, inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date, inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound, price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,min_stay,outbound_flight_duration,inbound_flight_duration
1296404518513,2019-06-18,03:22,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-23,19:20,2019-07-23,20:10,2019-07-25,13:20,2019-07-25,16:10,"28FR","28FR","","",,57.10,,"EUR","RyanAir",28.55,28.55,1,"E","","","","",2,110,110
1296419038692,2019-06-18,03:33,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-28,06:15,2019-07-28,09:05,2019-07-30,19:20,2019-07-30,20:10,"39FR","30FR","","",,69.79,,"EUR","RyanAir",39.46,30.33,1,"E","","","","",2,110,110
1296419038693,2019-06-18,03:33,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-28,09:40,2019-07-28,10:30,2019-07-30,15:55,2019-07-30,18:45,"63FR","23FR","","",,86.88,,"EUR","RyanAir",63.23,23.65,1,"E","","","","",2,110,110
1296439127274,2019-06-18,03:48,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-04,06:15,2019-08-04,09:05,2019-08-06,19:20,2019-08-06,20:10,"29FR","37FR","","",,66.84,,"EUR","RyanAir",29.57,37.27,1,"E","","","","",2,110,110
1296439127275,2019-06-18,03:48,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-04,09:40,2019-08-04,10:30,2019-08-06,15:55,2019-08-06,18:45,"35FR","37FR","","",,72.96,,"EUR","RyanAir",35.69,37.27,1,"E","","","","",2,110,110
1296367336280,2019-06-18,02:58,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-01,15:55,2019-10-01,18:45,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296367336286,2019-06-18,02:58,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-01,19:20,2019-10-01,20:10,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296419409234,2019-06-18,03:34,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-28,06:15,2019-07-28,09:05,2019-08-04,09:40,2019-08-04,10:30,"39FR","35FR","","",,75.15,,"EUR","RyanAir",39.46,35.69,1,"E","","","","",7,110,110
1296419261489,2019-06-18,03:34,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-28,09:40,2019-07-28,10:30,2019-08-04,06:15,2019-08-04,09:05,"63FR","29FR","","",,92.80,,"EUR","RyanAir",63.23,29.57,1,"E","","","","",7,110,110
1296439224656,2019-06-18,03:49,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-04,06:15,2019-08-04,09:05,2019-08-11,09:40,2019-08-11,10:30,"29FR","50FR","","",,79.95,,"EUR","RyanAir",29.57,50.38,1,"E","","","","",7,110,110
1296439224670,2019-06-18,03:49,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-04,09:40,2019-08-04,10:30,2019-08-11,06:15,2019-08-11,09:05,"35FR","32FR","","",,67.81,,"EUR","RyanAir",35.69,32.12,1,"E","","","","",7,110,110
1296373984400,2019-06-18,03:05,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-10,13:20,2019-10-10,16:10,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296373984418,2019-06-18,03:05,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-10,16:45,2019-10-10,17:35,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296404803657,2019-06-18,03:23,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-23,15:55,2019-07-23,18:45,2019-07-30,19:20,2019-07-30,20:10,"18FR","30FR","","",,48.68,,"EUR","RyanAir",18.35,30.33,1,"E","","","","",7,110,110
1296404803677,2019-06-18,03:23,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-23,19:20,2019-07-23,20:10,2019-07-30,15:55,2019-07-30,18:45,"28FR","23FR","","",,52.20,,"EUR","RyanAir",28.55,23.65,1,"E","","","","",7,110,110
1296419721020,2019-06-18,03:37,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-30,15:55,2019-07-30,18:45,2019-08-01,16:45,2019-08-01,17:35,"23FR","19FR","","",,43.64,,"EUR","RyanAir",23.65,19.99,1,"E","","","","",2,110,110
1296425636034,2019-06-18,03:37,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-30,19:20,2019-07-30,20:10,2019-08-01,13:20,2019-08-01,16:10,"30FR","19FR","","",,49.90,,"EUR","RyanAir",30.33,19.57,1,"E","","","","",2,110,110
1296439392160,2019-06-18,03:52,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-06,15:55,2019-08-06,18:45,2019-08-08,16:45,2019-08-08,17:35,"37FR","23FR","","",,60.92,,"EUR","RyanAir",37.27,23.65,1,"E","","","","",2,110,110
1296439392161,2019-06-18,03:52,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-06,19:20,2019-08-06,20:10,2019-08-08,13:20,2019-08-08,16:10,"37FR","47FR","","",,85.00,,"EUR","RyanAir",37.27,47.73,1,"E","","","","",2,110,110
1296446487492,2019-06-18,03:53,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-06,15:55,2019-08-06,18:45,2019-08-13,19:20,2019-08-13,20:10,"37FR","19FR","","",,56.84,,"EUR","RyanAir",37.27,19.57,1,"E","","","","",7,110,110
1296367531151,2019-06-18,02:59,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-03,13:20,2019-10-03,16:10,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296367531136,2019-06-18,02:59,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-03,16:45,2019-10-03,17:35,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296382166337,2019-06-18,03:07,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-16,15:55,2019-07-16,18:45,2019-07-18,16:45,2019-07-18,17:35,"18FR","23FR","","",,42.00,,"EUR","RyanAir",18.35,23.65,1,"E","","","","",2,110,110
1296382166338,2019-06-18,03:07,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-16,19:20,2019-07-16,20:10,2019-07-18,13:20,2019-07-18,16:10,"47FR","28FR","","",,76.28,,"EUR","RyanAir",47.73,28.55,1,"E","","","","",2,110,110
1296382475715,2019-06-18,03:07,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-13,06:15,2019-10-13,09:05,,,,,"19FR","","","",,19.99,,"EUR","RyanAir",19.99,,1,"E","","","","",0,110,
1296382475721,2019-06-18,03:08,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-13,09:40,2019-10-13,10:30,,,,,"19FR","","","",,19.99,,"EUR","RyanAir",19.99,,1,"E","","","","",0,110,
1296390069019,2019-06-18,03:12,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-18,13:20,2019-07-18,16:10,2019-07-25,16:45,2019-07-25,17:35,"28FR","23FR","","",,52.20,,"EUR","RyanAir",28.55,23.65,1,"E","","","","",7,110,110
1296390069028,2019-06-18,03:12,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-18,16:45,2019-07-18,17:35,2019-07-25,13:20,2019-07-25,16:10,"23FR","28FR","","",,52.20,,"EUR","RyanAir",23.65,28.55,1,"E","","","","",7,110,110
1296425985377,2019-06-18,03:38,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-30,15:55,2019-07-30,18:45,2019-08-06,19:20,2019-08-06,20:10,"23FR","37FR","","",,60.92,,"EUR","RyanAir",23.65,37.27,1,"E","","","","",7,110,110
1296426075358,2019-06-18,03:38,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-30,19:20,2019-07-30,20:10,2019-08-06,15:55,2019-08-06,18:45,"30FR","37FR","","",,67.60,,"EUR","RyanAir",30.33,37.27,1,"E","","","","",7,110,110
1296446487501,2019-06-18,03:53,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-06,19:20,2019-08-06,20:10,2019-08-13,15:55,2019-08-13,18:45,"37FR","37FR","","",,74.54,,"EUR","RyanAir",37.27,37.27,1,"E","","","","",7,110,110
1296374166987,2019-06-18,03:02,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-06,06:15,2019-10-06,09:05,,,,,"19FR","","","",,19.99,,"EUR","RyanAir",19.99,,1,"E","","","","",0,110,
1296382783300,2019-06-18,03:09,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-15,15:55,2019-10-15,18:45,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296382783306,2019-06-18,03:09,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-15,19:20,2019-10-15,20:10,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296433033163,2019-06-18,03:42,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-01,13:20,2019-08-01,16:10,2019-08-08,16:45,2019-08-08,17:35,"19FR","23FR","","",,43.22,,"EUR","RyanAir",19.57,23.65,1,"E","","","","",7,110,110
1296433033172,2019-06-18,03:42,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-01,16:45,2019-08-01,17:35,2019-08-08,13:20,2019-08-08,16:10,"19FR","47FR","","",,67.72,,"EUR","RyanAir",19.99,47.73,1,"E","","","","",7,110,110
1296374166993,2019-06-18,03:02,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-06,09:40,2019-10-06,10:30,,,,,"19FR","","","",,19.99,,"EUR","RyanAir",19.99,,1,"E","","","","",0,110,
1296397248311,2019-06-18,03:18,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-21,06:15,2019-07-21,09:05,2019-07-23,19:20,2019-07-23,20:10,"32FR","28FR","","",,60.67,,"EUR","RyanAir",32.12,28.55,1,"E","","","","",2,110,110
1296397248312,2019-06-18,03:18,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-21,09:40,2019-07-21,10:30,2019-07-23,15:55,2019-07-23,18:45,"63FR","18FR","","",,81.58,,"EUR","RyanAir",63.23,18.35,1,"E","","","","",2,110,110
1296411988350,2019-06-18,03:27,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-25,13:20,2019-07-25,16:10,2019-08-01,16:45,2019-08-01,17:35,"28FR","19FR","","",,48.54,,"EUR","RyanAir",28.55,19.99,1,"E","","","","",7,110,110
1296411988364,2019-06-18,03:27,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-25,16:45,2019-07-25,17:35,2019-08-01,13:20,2019-08-01,16:10,"23FR","19FR","","",,43.22,,"EUR","RyanAir",23.65,19.57,1,"E","","","","",7,110,110
1296375506344,2019-06-18,03:03,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-07-14,06:15,2019-07-14,09:05,2019-07-16,19:20,2019-07-16,20:10,"32FR","47FR","","",,79.85,,"EUR","RyanAir",32.12,47.73,1,"E","","","","",2,110,110
1296375506346,2019-06-18,03:03,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-07-14,09:40,2019-07-14,10:30,2019-07-16,15:55,2019-07-16,18:45,"75FR","18FR","","",,93.82,,"EUR","RyanAir",75.47,18.35,1,"E","","","","",2,110,110
1296373965915,2019-06-18,03:03,"IE","DUB","LUX","1","","","FR","FR1948","",2019-10-08,15:55,2019-10-08,18:45,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296373965921,2019-06-18,03:04,"LU","LUX","DUB","1","","","FR","FR1949","",2019-10-08,19:20,2019-10-08,20:10,,,,,"17FR","","","",,17.99,,"EUR","RyanAir",17.99,,1,"E","","","","",0,110,
1296471506464,2019-06-18,04:17,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-18,06:15,2019-08-18,09:05,2019-08-25,09:40,2019-08-25,10:30,"63FR","32FR","","",,95.35,,"EUR","RyanAir",63.23,32.12,1,"E","","","","",7,110,110
1296471506474,2019-06-18,04:17,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-18,09:40,2019-08-18,10:30,2019-08-25,06:15,2019-08-25,09:05,"39FR","25FR","","",,64.59,,"EUR","RyanAir",39.46,25.13,1,"E","","","","",7,110,110
1296499053311,2019-06-18,04:43,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-01,06:15,2019-09-01,09:05,2019-09-08,09:40,2019-09-08,10:30,"19FR","24FR","","",,44.46,,"EUR","RyanAir",19.99,24.47,1,"E","","","","",7,110,110
1296499053296,2019-06-18,04:43,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-01,09:40,2019-09-01,10:30,2019-09-08,06:15,2019-09-08,09:05,"24FR","19FR","","",,44.46,,"EUR","RyanAir",24.47,19.99,1,"E","","","","",7,110,110
1296459740042,2019-06-18,04:07,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-13,15:55,2019-08-13,18:45,2019-08-20,19:20,2019-08-20,20:10,"37FR","19FR","","",,56.84,,"EUR","RyanAir",37.27,19.57,1,"E","","","","",7,110,110
1296459740051,2019-06-18,04:07,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-13,19:20,2019-08-13,20:10,2019-08-20,15:55,2019-08-20,18:45,"19FR","23FR","","",,43.22,,"EUR","RyanAir",19.57,23.65,1,"E","","","","",7,110,110
1296478346228,2019-06-18,04:20,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-20,15:55,2019-08-20,18:45,2019-08-22,16:45,2019-08-22,17:35,"23FR","18FR","","",,42.00,,"EUR","RyanAir",23.65,18.35,1,"E","","","","",2,110,110
1296478346229,2019-06-18,04:20,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-20,19:20,2019-08-20,20:10,2019-08-22,13:20,2019-08-22,16:10,"19FR","37FR","","",,56.84,,"EUR","RyanAir",19.57,37.27,1,"E","","","","",2,110,110
1296489094724,2019-06-18,04:33,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-27,15:55,2019-08-27,18:45,2019-08-29,16:45,2019-08-29,17:35,"19FR","19FR","","",,39.98,,"EUR","RyanAir",19.99,19.99,1,"E","","","","",2,110,110
1296489094725,2019-06-18,04:33,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-27,19:20,2019-08-27,20:10,2019-08-29,13:20,2019-08-29,16:10,"19FR","18FR","","",,38.34,,"EUR","RyanAir",19.99,18.35,1,"E","","","","",2,110,110
1296478380821,2019-06-18,04:21,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-20,15:55,2019-08-20,18:45,2019-08-27,19:20,2019-08-27,20:10,"23FR","19FR","","",,43.64,,"EUR","RyanAir",23.65,19.99,1,"E","","","","",7,110,110
1296478380826,2019-06-18,04:21,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-20,19:20,2019-08-20,20:10,2019-08-27,15:55,2019-08-27,18:45,"19FR","19FR","","",,39.56,,"EUR","RyanAir",19.57,19.99,1,"E","","","","",7,110,110
1296494254463,2019-06-18,04:34,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-27,15:55,2019-08-27,18:45,2019-09-03,19:20,2019-09-03,20:10,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",7,110,110
1296494254550,2019-06-18,04:34,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-27,19:20,2019-08-27,20:10,2019-09-03,15:55,2019-09-03,18:45,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",7,110,110
1296505008420,2019-06-18,04:45,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-03,15:55,2019-09-03,18:45,2019-09-05,16:45,2019-09-05,17:35,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",2,110,110
1296505008421,2019-06-18,04:46,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-03,19:20,2019-09-03,20:10,2019-09-05,13:20,2019-09-05,16:10,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",2,110,110
1296505022945,2019-06-18,04:46,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-03,15:55,2019-09-03,18:45,2019-09-10,19:20,2019-09-10,20:10,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296505022950,2019-06-18,04:46,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-03,19:20,2019-09-03,20:10,2019-09-10,15:55,2019-09-10,18:45,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296453720187,2019-06-18,04:02,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-11,06:15,2019-08-11,09:05,2019-08-13,19:20,2019-08-13,20:10,"32FR","19FR","","",,51.69,,"EUR","RyanAir",32.12,19.57,1,"E","","","","",2,110,110
1296459618305,2019-06-18,04:02,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-11,09:40,2019-08-11,10:30,2019-08-13,15:55,2019-08-13,18:45,"50FR","37FR","","",,87.65,,"EUR","RyanAir",50.38,37.27,1,"E","","","","",2,110,110
1296459624309,2019-06-18,04:03,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-11,06:15,2019-08-11,09:05,2019-08-18,09:40,2019-08-18,10:30,"32FR","39FR","","",,71.58,,"EUR","RyanAir",32.12,39.46,1,"E","","","","",7,110,110
1296459624345,2019-06-18,04:03,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-11,09:40,2019-08-11,10:30,2019-08-18,06:15,2019-08-18,09:05,"50FR","63FR","","",,113.61,,"EUR","RyanAir",50.38,63.23,1,"E","","","","",7,110,110
1296465619961,2019-06-18,04:11,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-15,13:20,2019-08-15,16:10,2019-08-22,16:45,2019-08-22,17:35,"37FR","18FR","","",,55.62,,"EUR","RyanAir",37.27,18.35,1,"E","","","","",7,110,110
1296465619970,2019-06-18,04:11,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-15,16:45,2019-08-15,17:35,2019-08-22,13:20,2019-08-22,16:10,"37FR","37FR","","",,74.54,,"EUR","RyanAir",37.27,37.27,1,"E","","","","",7,110,110
1296484316417,2019-06-18,04:24,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-22,13:20,2019-08-22,16:10,2019-08-29,16:45,2019-08-29,17:35,"37FR","19FR","","",,57.26,,"EUR","RyanAir",37.27,19.99,1,"E","","","","",7,110,110
1296484316422,2019-06-18,04:24,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-22,16:45,2019-08-22,17:35,2019-08-29,13:20,2019-08-29,16:10,"18FR","18FR","","",,36.70,,"EUR","RyanAir",18.35,18.35,1,"E","","","","",7,110,110
1296494594286,2019-06-18,04:37,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-29,13:20,2019-08-29,16:10,2019-09-05,16:45,2019-09-05,17:35,"18FR","17FR","","",,36.34,,"EUR","RyanAir",18.35,17.99,1,"E","","","","",7,110,110
1296494594291,2019-06-18,04:37,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-29,16:45,2019-08-29,17:35,2019-09-05,13:20,2019-09-05,16:10,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",7,110,110
1296509192816,2019-06-18,04:50,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-05,13:20,2019-09-05,16:10,2019-09-12,16:45,2019-09-12,17:35,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296509193161,2019-06-18,04:50,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-05,16:45,2019-09-05,17:35,2019-09-12,13:20,2019-09-12,16:10,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296459741613,2019-06-18,04:06,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-13,15:55,2019-08-13,18:45,2019-08-15,16:45,2019-08-15,17:35,"37FR","37FR","","",,74.54,,"EUR","RyanAir",37.27,37.27,1,"E","","","","",2,110,110
1296459741614,2019-06-18,04:06,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-13,19:20,2019-08-13,20:10,2019-08-15,13:20,2019-08-15,16:10,"19FR","37FR","","",,56.84,,"EUR","RyanAir",19.57,37.27,1,"E","","","","",2,110,110
1296471937629,2019-06-18,04:16,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-18,06:15,2019-08-18,09:05,2019-08-20,19:20,2019-08-20,20:10,"63FR","19FR","","",,82.80,,"EUR","RyanAir",63.23,19.57,1,"E","","","","",2,110,110
1296471937630,2019-06-18,04:16,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-18,09:40,2019-08-18,10:30,2019-08-20,15:55,2019-08-20,18:45,"39FR","23FR","","",,63.11,,"EUR","RyanAir",39.46,23.65,1,"E","","","","",2,110,110
1296489012689,2019-06-18,04:29,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-25,06:15,2019-08-25,09:05,2019-08-27,19:20,2019-08-27,20:10,"25FR","19FR","","",,45.12,,"EUR","RyanAir",25.13,19.99,1,"E","","","","",2,110,110
1296489012690,2019-06-18,04:29,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-25,09:40,2019-08-25,10:30,2019-08-27,15:55,2019-08-27,18:45,"32FR","19FR","","",,52.11,,"EUR","RyanAir",32.12,19.99,1,"E","","","","",2,110,110
1296488937048,2019-06-18,04:30,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-08-25,06:15,2019-08-25,09:05,2019-09-01,09:40,2019-09-01,10:30,"25FR","24FR","","",,49.60,,"EUR","RyanAir",25.13,24.47,1,"E","","","","",7,110,110
1296488937053,2019-06-18,04:30,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-08-25,09:40,2019-08-25,10:30,2019-09-01,06:15,2019-09-01,09:05,"32FR","19FR","","",,52.11,,"EUR","RyanAir",32.12,19.99,1,"E","","","","",7,110,110
1296499026047,2019-06-18,04:42,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-01,06:15,2019-09-01,09:05,2019-09-03,19:20,2019-09-03,20:10,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",2,110,110
1296499026048,2019-06-18,04:42,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-01,09:40,2019-09-01,10:30,2019-09-03,15:55,2019-09-03,18:45,"24FR","17FR","","",,42.46,,"EUR","RyanAir",24.47,17.99,1,"E","","","","",2,110,110
1296535354427,2019-06-18,05:16,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-22,06:15,2019-09-22,09:05,2019-09-24,19:20,2019-09-24,20:10,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",2,110,110
1296535354428,2019-06-18,05:16,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-22,09:40,2019-09-22,10:30,2019-09-24,15:55,2019-09-24,18:45,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",2,110,110
1296535117428,2019-06-18,05:16,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-22,06:15,2019-09-22,09:05,2019-09-29,09:40,2019-09-29,10:30,"19FR","19FR","","",,39.98,,"EUR","RyanAir",19.99,19.99,1,"E","","","","",7,110,110
1296535117440,2019-06-18,05:16,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-22,09:40,2019-09-22,10:30,2019-09-29,06:15,2019-09-29,09:05,"19FR","19FR","","",,39.98,,"EUR","RyanAir",19.99,19.99,1,"E","","","","",7,110,110
1296549954971,2019-06-18,05:34,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-10-10,13:20,2019-10-10,16:10,2019-10-17,16:45,2019-10-17,17:35,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296549954976,2019-06-18,05:34,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-10-10,16:45,2019-10-10,17:35,2019-10-17,13:20,2019-10-17,16:10,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",7,110,110
1296514742205,2019-06-18,04:55,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-08,06:15,2019-09-08,09:05,2019-09-10,19:20,2019-09-10,20:10,"19FR","17FR","","",,37.98,,"EUR","RyanAir",19.99,17.99,1,"E","","","","",2,110,110
1296514742206,2019-06-18,04:55,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-08,09:40,2019-09-08,10:30,2019-09-10,15:55,2019-09-10,18:45,"24FR","17FR","","",,42.46,,"EUR","RyanAir",24.47,17.99,1,"E","","","","",2,110,110
1296514754725,2019-06-18,04:56,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-08,06:15,2019-09-08,09:05,2019-09-15,09:40,2019-09-15,10:30,"19FR","19FR","","",,39.98,,"EUR","RyanAir",19.99,19.99,1,"E","","","","",7,110,110
1296514754730,2019-06-18,04:56,"LU","LUX","DUB","0","","","FR","FR1949","FR1948",2019-09-08,09:40,2019-09-08,10:30,2019-09-15,06:15,2019-09-15,09:05,"24FR","19FR","","",,44.46,,"EUR","RyanAir",24.47,19.99,1,"E","","","","",7,110,110
1296535133677,2019-06-18,05:18,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-09-24,15:55,2019-09-24,18:45,2019-09-26,16:45,2019-09-26,17:35,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",2,110,110
