Sched Airport Depart;Sched Airport Arriva;Flight Number;Calendar day;Load Factor;Coupons+YQ in current bookings;Pax total
DUB;LUX;LG-4882;23/06/2018;0,4932;2 675,00 EUR;36 PAX
DUB;LUX;LG-4882;30/06/2018;0,7671;4 963,00 EUR;56 PAX
DUB;LUX;LG-4882;07/07/2018;0,5890;3 170,00 EUR;43 PAX
DUB;LUX;LG-4882;14/07/2018;0,7945;5 220,00 EUR;58 PAX
DUB;LUX;LG-4882;21/07/2018;0,8630;5 930,00 EUR;63 PAX
DUB;LUX;LG-4882;28/07/2018;0,9467;7 580,00 EUR;71 PAX
DUB;LUX;LG-4882;04/08/2018;0,7671;5 112,00 EUR;56 PAX
DUB;LUX;LG-4882;11/08/2018;0,7397;4 706,00 EUR;54 PAX
DUB;LUX;LG-4882;18/08/2018;0,8493;5 620,00 EUR;62 PAX
DUB;LUX;LG-4882;25/08/2018;0,6849;4 570,00 EUR;50 PAX
DUB;LUX;LG-4882;01/09/2018;0,5479;3 128,00 EUR;40 PAX
DUB;LUX;LG-4882;08/09/2018;0,4932;3 124,00 EUR;36 PAX
DUB;LUX;LG-4882;15/09/2018;0,5205;3 229,00 EUR;38 PAX
DUB;LUX;LG-4882;22/09/2018;0,9315;7 579,00 EUR;68 PAX
DUB;LUX;LG-4882;29/09/2018;0,6027;3 521,00 EUR;44 PAX
DUB;LUX;LG-4882;06/10/2018;0,7260;5 419,00 EUR;53 PAX
DUB;LUX;LG-4882;13/10/2018;0,6849;4 399,00 EUR;50 PAX
DUB;LUX;LG-4882;20/10/2018;0,5205;3 506,00 EUR;38 PAX
DUB;LUX;LG-4882;27/10/2018;0,8630;6 074,00 EUR;63 PAX
DUB;LUX;LG-4882;03/11/2018;0,9315;8 900,00 EUR;68 PAX
DUB;LUX;LG-4882;22/12/2018;0,8219;5 343,00 EUR;60 PAX
DUB;LUX;LG-4882;06/04/2019;0,9041;9 019,00 EUR;66 PAX
DUB;LUX;LG-4884;18/09/2017;0,5205;3 885,00 EUR;38 PAX
DUB;LUX;LG-4884;19/09/2017;0,4930;3 326,00 EUR;35 PAX
DUB;LUX;LG-4884;20/09/2017;0,3239;2 452,00 EUR;23 PAX
DUB;LUX;LG-4884;21/09/2017;0,4247;3 052,00 EUR;31 PAX
DUB;LUX;LG-4884;22/09/2017;0,6986;5 392,00 EUR;51 PAX
DUB;LUX;LG-4884;25/09/2017;0,6056;4 635,00 EUR;43 PAX
DUB;LUX;LG-4884;26/09/2017;0,3521;2 647,00 EUR;25 PAX
DUB;LUX;LG-4884;27/09/2017;0,5493;3 806,00 EUR;39 PAX
DUB;LUX;LG-4884;28/09/2017;0,6575;5 322,00 EUR;48 PAX
DUB;LUX;LG-4884;29/09/2017;0,7945;5 647,00 EUR;58 PAX
DUB;LUX;LG-4884;02/10/2017;0,2466;2 294,00 EUR;18 PAX
DUB;LUX;LG-4884;03/10/2017;0,4110;3 197,00 EUR;30 PAX
DUB;LUX;LG-4884;04/10/2017;0,3944;3 613,00 EUR;28 PAX
DUB;LUX;LG-4884;05/10/2017;0,3699;3 950,00 EUR;27 PAX
DUB;LUX;LG-4884;06/10/2017;0,3188;2 680,00 EUR;22 PAX
DUB;LUX;LG-4884;09/10/2017;0,5070;3 861,00 EUR;36 PAX
DUB;LUX;LG-4884;10/10/2017;0,3803;2 575,00 EUR;27 PAX
DUB;LUX;LG-4884;12/10/2017;0,5342;3 968,00 EUR;39 PAX
DUB;LUX;LG-4884;13/10/2017;0,6849;4 615,00 EUR;50 PAX
DUB;LUX;LG-4884;16/10/2017;0,5068;4 447,00 EUR;37 PAX
DUB;LUX;LG-4884;17/10/2017;0,7808;7 637,00 EUR;57 PAX
DUB;LUX;LG-4884;18/10/2017;0,6154;5 651,00 EUR;40 PAX
DUB;LUX;LG-4884;19/10/2017;0,2466;2 204,00 EUR;18 PAX
DUB;LUX;LG-4884;20/10/2017;0,3151;2 723,00 EUR;23 PAX
DUB;LUX;LG-4884;23/10/2017;0,6027;5 003,00 EUR;44 PAX
DUB;LUX;LG-4884;24/10/2017;0,3239;3 154,00 EUR;23 PAX
DUB;LUX;LG-4884;25/10/2017;0,2535;2 803,00 EUR;18 PAX
DUB;LUX;LG-4884;26/10/2017;0,3014;3 530,00 EUR;22 PAX
DUB;LUX;LG-4884;27/10/2017;0,8219;5 727,00 EUR;60 PAX
DUB;LUX;LG-4884;30/10/2017;0,8767;8 174,00 EUR;64 PAX
DUB;LUX;LG-4884;31/10/2017;0,9041;6 319,00 EUR;66 PAX
DUB;LUX;LG-4884;01/11/2017;0,9178;9 552,00 EUR;67 PAX
DUB;LUX;LG-4884;02/11/2017;0,9863;8 699,00 EUR;72 PAX
DUB;LUX;LG-4884;03/11/2017;0,9726;9 027,00 EUR;71 PAX
DUB;LUX;LG-4884;06/11/2017;0,8767;7 790,00 EUR;64 PAX
DUB;LUX;LG-4884;07/11/2017;0,6620;4 790,00 EUR;47 PAX
DUB;LUX;LG-4884;08/11/2017;0,7945;5 493,00 EUR;58 PAX
DUB;LUX;LG-4884;09/11/2017;0,7945;5 719,00 EUR;58 PAX
DUB;LUX;LG-4884;10/11/2017;0,7123;4 646,00 EUR;52 PAX
DUB;LUX;LG-4884;13/11/2017;0,9452;9 460,00 EUR;69 PAX
DUB;LUX;LG-4884;14/11/2017;0,7534;5 988,00 EUR;55 PAX
DUB;LUX;LG-4884;15/11/2017;0,8493;6 049,00 EUR;62 PAX
DUB;LUX;LG-4884;16/11/2017;0,9726;8 929,00 EUR;71 PAX
DUB;LUX;LG-4884;17/11/2017;0,8356;5 812,00 EUR;61 PAX
DUB;LUX;LG-4884;20/11/2017;0,8082;7 362,00 EUR;59 PAX
DUB;LUX;LG-4884;21/11/2017;0,7324;5 738,00 EUR;52 PAX
DUB;LUX;LG-4884;22/11/2017;0,6620;4 796,00 EUR;47 PAX
DUB;LUX;LG-4884;23/11/2017;0,7671;5 581,00 EUR;56 PAX
DUB;LUX;LG-4884;24/11/2017;0,9315;7 043,00 EUR;68 PAX
DUB;LUX;LG-4884;27/11/2017;0,7260;6 955,00 EUR;53 PAX
DUB;LUX;LG-4884;28/11/2017;0,6986;5 184,00 EUR;51 PAX
DUB;LUX;LG-4884;29/11/2017;0,7808;5 947,00 EUR;57 PAX
DUB;LUX;LG-4884;30/11/2017;0,9452;8 294,00 EUR;69 PAX
DUB;LUX;LG-4884;01/12/2017;0,9726;7 852,00 EUR;71 PAX
DUB;LUX;LG-4884;04/12/2017;0,9863;9 701,00 EUR;72 PAX
DUB;LUX;LG-4884;05/12/2017;0,8551;8 864,00 EUR;59 PAX
DUB;LUX;LG-4884;06/12/2017;0,5070;3 356,00 EUR;36 PAX
DUB;LUX;LG-4884;07/12/2017;1,0000;8 960,00 EUR;73 PAX
DUB;LUX;LG-4884;08/12/2017;0,9452;7 291,00 EUR;69 PAX
DUB;LUX;LG-4884;11/12/2017;0,8767;8 663,00 EUR;64 PAX
DUB;LUX;LG-4884;12/12/2017;0,8082;6 620,00 EUR;59 PAX
DUB;LUX;LG-4884;13/12/2017;0,3803;3 433,00 EUR;27 PAX
DUB;LUX;LG-4884;14/12/2017;0,5753;3 485,00 EUR;42 PAX
DUB;LUX;LG-4884;15/12/2017;0,8630;6 187,00 EUR;63 PAX
DUB;LUX;LG-4884;18/12/2017;0,6164;4 676,00 EUR;45 PAX
DUB;LUX;LG-4884;19/12/2017;0,7397;6 081,00 EUR;54 PAX
DUB;LUX;LG-4884;20/12/2017;0,9589;7 323,00 EUR;70 PAX
DUB;LUX;LG-4884;21/12/2017;0,9589;6 951,00 EUR;70 PAX
DUB;LUX;LG-4884;22/12/2017;0,9467;8 132,00 EUR;71 PAX
DUB;LUX;LG-4884;26/12/2017;0,8082;7 334,00 EUR;59 PAX
DUB;LUX;LG-4884;27/12/2017;0,9589;9 419,00 EUR;70 PAX
DUB;LUX;LG-4884;28/12/2017;0,9589;9 550,00 EUR;70 PAX
DUB;LUX;LG-4884;29/12/2017;0,9589;10 415,00 EUR;70 PAX
DUB;LUX;LG-4884;01/01/2018;0,9589;10 592,00 EUR;70 PAX
DUB;LUX;LG-4884;02/01/2018;0,9863;10 020,00 EUR;72 PAX
DUB;LUX;LG-4884;03/01/2018;0,9863;8 333,00 EUR;72 PAX
DUB;LUX;LG-4884;04/01/2018;0,9737;6 635,00 EUR;74 PAX
DUB;LUX;LG-4884;05/01/2018;0,9589;7 698,00 EUR;70 PAX
DUB;LUX;LG-4884;08/01/2018;0,7123;5 834,00 EUR;52 PAX
DUB;LUX;LG-4884;09/01/2018;0,4085;2 738,00 EUR;29 PAX
DUB;LUX;LG-4884;10/01/2018;0,3239;2 578,00 EUR;23 PAX
DUB;LUX;LG-4884;11/01/2018;0,6438;5 035,00 EUR;47 PAX
DUB;LUX;LG-4884;12/01/2018;0,5342;3 398,00 EUR;39 PAX
DUB;LUX;LG-4884;15/01/2018;0,6301;5 489,00 EUR;46 PAX
DUB;LUX;LG-4884;16/01/2018;0,4507;2 847,00 EUR;32 PAX
DUB;LUX;LG-4884;17/01/2018;0,4789;3 378,00 EUR;34 PAX
DUB;LUX;LG-4884;18/01/2018;0,4789;4 291,00 EUR;34 PAX
DUB;LUX;LG-4884;19/01/2018;0,6575;4 378,00 EUR;48 PAX
DUB;LUX;LG-4884;22/01/2018;0,5775;4 483,00 EUR;41 PAX
DUB;LUX;LG-4884;23/01/2018;0,6056;4 766,00 EUR;43 PAX
DUB;LUX;LG-4884;24/01/2018;0,7465;6 758,00 EUR;53 PAX
DUB;LUX;LG-4884;25/01/2018;0,9452;6 637,00 EUR;69 PAX
DUB;LUX;LG-4884;26/01/2018;0,6712;4 565,00 EUR;49 PAX
DUB;LUX;LG-4884;29/01/2018;0,5479;3 920,00 EUR;40 PAX
DUB;LUX;LG-4884;30/01/2018;0,4085;4 272,00 EUR;29 PAX
DUB;LUX;LG-4884;31/01/2018;0,7123;5 067,00 EUR;52 PAX
DUB;LUX;LG-4884;01/02/2018;0,6164;4 498,00 EUR;45 PAX
DUB;LUX;LG-4884;02/02/2018;0,3973;2 334,00 EUR;29 PAX
DUB;LUX;LG-4884;05/02/2018;0,8356;7 569,00 EUR;61 PAX
DUB;LUX;LG-4884;06/02/2018;0,5352;3 754,00 EUR;38 PAX
DUB;LUX;LG-4884;07/02/2018;0,7746;5 671,00 EUR;55 PAX
DUB;LUX;LG-4884;08/02/2018;0,3562;2 341,00 EUR;26 PAX
DUB;LUX;LG-4884;09/02/2018;0,7397;5 984,00 EUR;54 PAX
DUB;LUX;LG-4884;12/02/2018;0,6027;4 621,00 EUR;44 PAX
DUB;LUX;LG-4884;13/02/2018;0,6027;4 100,00 EUR;44 PAX
DUB;LUX;LG-4884;14/02/2018;0,6575;4 359,00 EUR;48 PAX
DUB;LUX;LG-4884;15/02/2018;0,9589;7 292,00 EUR;70 PAX
DUB;LUX;LG-4884;16/02/2018;0,6027;5 010,00 EUR;44 PAX
DUB;LUX;LG-4884;19/02/2018;0,6338;6 046,00 EUR;45 PAX
DUB;LUX;LG-4884;20/02/2018;0,6301;4 515,00 EUR;46 PAX
DUB;LUX;LG-4884;21/02/2018;0,7397;5 184,00 EUR;54 PAX
DUB;LUX;LG-4884;22/02/2018;0,6986;4 695,00 EUR;51 PAX
DUB;LUX;LG-4884;23/02/2018;0,8630;6 283,00 EUR;63 PAX
DUB;LUX;LG-4884;26/02/2018;0,6986;5 654,00 EUR;51 PAX
DUB;LUX;LG-4884;27/02/2018;0,7260;5 482,00 EUR;53 PAX
DUB;LUX;LG-4884;28/02/2018;0,7260;5 232,00 EUR;53 PAX
DUB;LUX;LG-4884;01/03/2018;0,7808;6 674,00 EUR;57 PAX
DUB;LUX;LG-4884;02/03/2018;0,6944;15 112,00 EUR;125 PAX
DUB;LUX;LG-4884;03/03/2018;0,6889;16 510,00 EUR;124 PAX
DUB;LUX;LG-4884;05/03/2018;0,6301;5 956,00 EUR;46 PAX
DUB;LUX;LG-4884;06/03/2018;0,7123;5 894,00 EUR;52 PAX
DUB;LUX;LG-4884;07/03/2018;0,8219;6 424,00 EUR;60 PAX
DUB;LUX;LG-4884;08/03/2018;0,6575;4 653,00 EUR;48 PAX
DUB;LUX;LG-4884;09/03/2018;0,6164;4 251,00 EUR;45 PAX
DUB;LUX;LG-4884;12/03/2018;0,8082;7 097,00 EUR;59 PAX
DUB;LUX;LG-4884;13/03/2018;0,6438;4 932,00 EUR;47 PAX
DUB;LUX;LG-4884;14/03/2018;0,6712;5 161,00 EUR;49 PAX
DUB;LUX;LG-4884;15/03/2018;0,8767;6 590,00 EUR;64 PAX
DUB;LUX;LG-4884;16/03/2018;0,9178;6 750,00 EUR;67 PAX
DUB;LUX;LG-4884;19/03/2018;0,9863;11 594,00 EUR;72 PAX
DUB;LUX;LG-4884;20/03/2018;1,0000;9 251,00 EUR;73 PAX
DUB;LUX;LG-4884;21/03/2018;0,7887;6 857,00 EUR;56 PAX
DUB;LUX;LG-4884;22/03/2018;0,9589;7 739,00 EUR;70 PAX
DUB;LUX;LG-4884;23/03/2018;0,9315;7 412,00 EUR;68 PAX
DUB;LUX;LG-4884;25/03/2018;0,3836;4 033,00 EUR;28 PAX
DUB;LUX;LG-4884;26/03/2018;0,5616;4 445,00 EUR;41 PAX
DUB;LUX;LG-4884;27/03/2018;0,3973;3 509,00 EUR;29 PAX
DUB;LUX;LG-4884;28/03/2018;0,7123;5 164,00 EUR;52 PAX
DUB;LUX;LG-4884;29/03/2018;0,6712;4 240,00 EUR;49 PAX
DUB;LUX;LG-4884;30/03/2018;0,6027;3 503,00 EUR;44 PAX
DUB;LUX;LG-4884;01/04/2018;0,3944;2 238,00 EUR;28 PAX
DUB;LUX;LG-4884;02/04/2018;0,9315;10 669,00 EUR;68 PAX
DUB;LUX;LG-4884;03/04/2018;0,8904;6 051,00 EUR;65 PAX
DUB;LUX;LG-4884;04/04/2018;0,7534;4 980,00 EUR;55 PAX
DUB;LUX;LG-4884;05/04/2018;0,8082;5 762,00 EUR;59 PAX
DUB;LUX;LG-4884;06/04/2018;0,6575;5 798,00 EUR;48 PAX
DUB;LUX;LG-4884;08/04/2018;0,8630;9 093,00 EUR;63 PAX
DUB;LUX;LG-4884;09/04/2018;0,5068;3 610,00 EUR;37 PAX
DUB;LUX;LG-4884;10/04/2018;0,6575;4 282,00 EUR;48 PAX
DUB;LUX;LG-4884;11/04/2018;0,7671;5 275,00 EUR;56 PAX
DUB;LUX;LG-4884;12/04/2018;0,9718;7 283,00 EUR;69 PAX
DUB;LUX;LG-4884;13/04/2018;0,7534;5 542,00 EUR;55 PAX
DUB;LUX;LG-4884;15/04/2018;0,9589;10 944,00 EUR;70 PAX
DUB;LUX;LG-4884;16/04/2018;0,5915;5 463,00 EUR;42 PAX
DUB;LUX;LG-4884;17/04/2018;0,4384;4 288,00 EUR;32 PAX
DUB;LUX;LG-4884;18/04/2018;0,5753;4 975,00 EUR;42 PAX
DUB;LUX;LG-4884;19/04/2018;0,5753;3 904,00 EUR;42 PAX
DUB;LUX;LG-4884;20/04/2018;0,5753;3 859,00 EUR;42 PAX
DUB;LUX;LG-4884;22/04/2018;0,8767;9 896,00 EUR;64 PAX
DUB;LUX;LG-4884;23/04/2018;0,4521;3 702,00 EUR;33 PAX
DUB;LUX;LG-4884;24/04/2018;0,4110;3 876,00 EUR;30 PAX
DUB;LUX;LG-4884;26/04/2018;0,6712;4 321,00 EUR;49 PAX
DUB;LUX;LG-4884;27/04/2018;0,8904;9 254,00 EUR;65 PAX
DUB;LUX;LG-4884;29/04/2018;0,3699;4 077,00 EUR;27 PAX
DUB;LUX;LG-4884;30/04/2018;0,8493;7 395,00 EUR;62 PAX
DUB;LUX;LG-4884;01/05/2018;0,7945;10 834,00 EUR;58 PAX
DUB;LUX;LG-4884;02/05/2018;0,8630;6 569,00 EUR;63 PAX
DUB;LUX;LG-4884;03/05/2018;0,5616;3 355,00 EUR;41 PAX
DUB;LUX;LG-4884;04/05/2018;0,9041;6 775,00 EUR;66 PAX
DUB;LUX;LG-4884;06/05/2018;0,5616;5 760,00 EUR;41 PAX
DUB;LUX;LG-4884;07/05/2018;0,6849;5 355,00 EUR;50 PAX
DUB;LUX;LG-4884;08/05/2018;0,4247;2 621,00 EUR;31 PAX
DUB;LUX;LG-4884;09/05/2018;0,3699;2 688,00 EUR;27 PAX
DUB;LUX;LG-4884;10/05/2018;0,3151;1 966,00 EUR;23 PAX
DUB;LUX;LG-4884;11/05/2018;0,5342;3 203,00 EUR;39 PAX
DUB;LUX;LG-4884;13/05/2018;1,0000;17 837,00 EUR;73 PAX
DUB;LUX;LG-4884;14/05/2018;0,8219;6 948,00 EUR;60 PAX
DUB;LUX;LG-4884;15/05/2018;0,4521;3 906,00 EUR;33 PAX
DUB;LUX;LG-4884;16/05/2018;0,7246;6 536,00 EUR;50 PAX
DUB;LUX;LG-4884;17/05/2018;0,6027;3 860,00 EUR;44 PAX
DUB;LUX;LG-4884;18/05/2018;0,7945;5 411,00 EUR;58 PAX
DUB;LUX;LG-4884;20/05/2018;0,6393;4 287,00 EUR;39 PAX
DUB;LUX;LG-4884;21/05/2018;0,9452;11 617,00 EUR;69 PAX
DUB;LUX;LG-4884;22/05/2018;0,9452;7 847,00 EUR;69 PAX
DUB;LUX;LG-4884;23/05/2018;0,7945;5 654,00 EUR;58 PAX
DUB;LUX;LG-4884;24/05/2018;1,0000;9 412,00 EUR;73 PAX
DUB;LUX;LG-4884;25/05/2018;0,9726;7 860,00 EUR;71 PAX
DUB;LUX;LG-4884;27/05/2018;0,9863;12 580,00 EUR;72 PAX
DUB;LUX;LG-4884;28/05/2018;0,8219;7 078,00 EUR;60 PAX
DUB;LUX;LG-4884;29/05/2018;0,8219;6 242,00 EUR;60 PAX
DUB;LUX;LG-4884;30/05/2018;0,4247;3 044,00 EUR;31 PAX
DUB;LUX;LG-4884;31/05/2018;0,6438;3 924,00 EUR;47 PAX
DUB;LUX;LG-4884;01/06/2018;0,4851;6 471,00 EUR;65 PAX
DUB;LUX;LG-4884;03/06/2018;0,8356;8 553,00 EUR;61 PAX
DUB;LUX;LG-4884;04/06/2018;0,5068;3 602,00 EUR;37 PAX
DUB;LUX;LG-4884;05/06/2018;0,8630;6 012,00 EUR;63 PAX
DUB;LUX;LG-4884;06/06/2018;0,4789;4 032,00 EUR;34 PAX
DUB;LUX;LG-4884;07/06/2018;0,5890;4 903,00 EUR;43 PAX
DUB;LUX;LG-4884;08/06/2018;0,8767;5 895,00 EUR;64 PAX
DUB;LUX;LG-4884;10/06/2018;0,6575;6 777,00 EUR;48 PAX
DUB;LUX;LG-4884;11/06/2018;0,5775;5 414,00 EUR;41 PAX
DUB;LUX;LG-4884;12/06/2018;0,5068;4 665,00 EUR;37 PAX
DUB;LUX;LG-4884;13/06/2018;0,4403;5 983,00 EUR;59 PAX
DUB;LUX;LG-4884;14/06/2018;0,3288;1 800,00 EUR;24 PAX
DUB;LUX;LG-4884;15/06/2018;0,8767;6 593,00 EUR;64 PAX
DUB;LUX;LG-4884;17/06/2018;0,9726;11 122,00 EUR;71 PAX
DUB;LUX;LG-4884;18/06/2018;0,9863;12 223,00 EUR;72 PAX
DUB;LUX;LG-4884;19/06/2018;0,7397;5 286,00 EUR;54 PAX
DUB;LUX;LG-4884;20/06/2018;0,7260;5 583,00 EUR;53 PAX
DUB;LUX;LG-4884;21/06/2018;0,8356;5 744,00 EUR;61 PAX
DUB;LUX;LG-4884;22/06/2018;0,7237;5 372,00 EUR;55 PAX
DUB;LUX;LG-4884;24/06/2018;0,8219;8 734,00 EUR;60 PAX
DUB;LUX;LG-4884;25/06/2018;0,8904;7 811,00 EUR;65 PAX
DUB;LUX;LG-4884;26/06/2018;0,7397;5 251,00 EUR;54 PAX
DUB;LUX;LG-4884;28/06/2018;0,7260;5 658,00 EUR;53 PAX
DUB;LUX;LG-4884;29/06/2018;0,7808;5 357,00 EUR;57 PAX
DUB;LUX;LG-4884;01/07/2018;0,9589;10 728,00 EUR;70 PAX
DUB;LUX;LG-4884;02/07/2018;0,9726;9 675,00 EUR;71 PAX
DUB;LUX;LG-4884;03/07/2018;0,5890;5 370,00 EUR;43 PAX
DUB;LUX;LG-4884;05/07/2018;0,4932;3 389,00 EUR;36 PAX
DUB;LUX;LG-4884;06/07/2018;0,6027;3 735,00 EUR;44 PAX
DUB;LUX;LG-4884;08/07/2018;0,8082;8 154,00 EUR;59 PAX
DUB;LUX;LG-4884;09/07/2018;0,6849;5 166,00 EUR;50 PAX
DUB;LUX;LG-4884;10/07/2018;0,6575;4 871,00 EUR;48 PAX
DUB;LUX;LG-4884;11/07/2018;0,6712;5 188,00 EUR;49 PAX
DUB;LUX;LG-4884;12/07/2018;0,7260;4 984,00 EUR;53 PAX
DUB;LUX;LG-4884;13/07/2018;0,7534;4 599,00 EUR;55 PAX
DUB;LUX;LG-4884;15/07/2018;0,8630;7 913,00 EUR;63 PAX
DUB;LUX;LG-4884;16/07/2018;0,6575;4 224,00 EUR;48 PAX
DUB;LUX;LG-4884;17/07/2018;0,5342;4 003,00 EUR;39 PAX
DUB;LUX;LG-4884;18/07/2018;0,4648;4 287,00 EUR;33 PAX
DUB;LUX;LG-4884;19/07/2018;0,7808;5 289,00 EUR;57 PAX
DUB;LUX;LG-4884;20/07/2018;0,9067;8 785,00 EUR;68 PAX
DUB;LUX;LG-4884;22/07/2018;0,9041;8 701,00 EUR;66 PAX
DUB;LUX;LG-4884;23/07/2018;0,8219;5 774,00 EUR;60 PAX
DUB;LUX;LG-4884;24/07/2018;0,7534;5 298,00 EUR;55 PAX
DUB;LUX;LG-4884;25/07/2018;0,7895;5 915,00 EUR;60 PAX
DUB;LUX;LG-4884;26/07/2018;0,7945;5 092,00 EUR;58 PAX
DUB;LUX;LG-4884;27/07/2018;0,9041;6 989,00 EUR;66 PAX
DUB;LUX;LG-4884;29/07/2018;0,9726;9 282,00 EUR;71 PAX
DUB;LUX;LG-4884;30/07/2018;0,9452;7 555,00 EUR;69 PAX
DUB;LUX;LG-4884;31/07/2018;0,8592;7 613,00 EUR;61 PAX
DUB;LUX;LG-4884;01/08/2018;0,6479;4 314,00 EUR;46 PAX
DUB;LUX;LG-4884;02/08/2018;0,8630;5 751,00 EUR;63 PAX
DUB;LUX;LG-4884;03/08/2018;0,8630;6 904,00 EUR;63 PAX
DUB;LUX;LG-4884;05/08/2018;0,7123;6 054,00 EUR;52 PAX
DUB;LUX;LG-4884;06/08/2018;0,6712;4 951,00 EUR;49 PAX
DUB;LUX;LG-4884;07/08/2018;0,6849;4 753,00 EUR;50 PAX
DUB;LUX;LG-4884;09/08/2018;0,8493;6 267,00 EUR;62 PAX
DUB;LUX;LG-4884;10/08/2018;0,8219;5 732,00 EUR;60 PAX
DUB;LUX;LG-4884;12/08/2018;0,9452;9 559,00 EUR;69 PAX
DUB;LUX;LG-4884;13/08/2018;0,7397;5 558,00 EUR;54 PAX
DUB;LUX;LG-4884;14/08/2018;0,7397;4 966,00 EUR;54 PAX
DUB;LUX;LG-4884;15/08/2018;0,9315;6 711,00 EUR;68 PAX
DUB;LUX;LG-4884;16/08/2018;0,8767;5 760,00 EUR;64 PAX
DUB;LUX;LG-4884;17/08/2018;0,7808;5 288,00 EUR;57 PAX
DUB;LUX;LG-4884;19/08/2018;0,9452;9 860,00 EUR;69 PAX
DUB;LUX;LG-4884;20/08/2018;0,7808;6 359,00 EUR;57 PAX
DUB;LUX;LG-4884;22/08/2018;0,9726;7 198,00 EUR;71 PAX
DUB;LUX;LG-4884;24/08/2018;0,6986;5 291,00 EUR;51 PAX
DUB;LUX;LG-4884;26/08/2018;0,8356;8 801,00 EUR;61 PAX
DUB;LUX;LG-4884;27/08/2018;0,6986;5 347,00 EUR;51 PAX
DUB;LUX;LG-4884;29/08/2018;0,9041;6 755,00 EUR;66 PAX
DUB;LUX;LG-4884;31/08/2018;0,7123;5 025,00 EUR;52 PAX
DUB;LUX;LG-4884;02/09/2018;0,9333;10 598,00 EUR;70 PAX
DUB;LUX;LG-4884;03/09/2018;0,5205;3 655,00 EUR;38 PAX
DUB;LUX;LG-4884;04/09/2018;0,2466;2 376,00 EUR;18 PAX
DUB;LUX;LG-4884;05/09/2018;0,3803;3 191,00 EUR;27 PAX
DUB;LUX;LG-4884;06/09/2018;0,6438;5 244,00 EUR;47 PAX
DUB;LUX;LG-4884;07/09/2018;0,6712;4 753,00 EUR;49 PAX
DUB;LUX;LG-4884;09/09/2018;0,9315;9 883,00 EUR;68 PAX
DUB;LUX;LG-4884;10/09/2018;0,7123;5 626,00 EUR;52 PAX
DUB;LUX;LG-4884;11/09/2018;0,8356;6 051,00 EUR;61 PAX
DUB;LUX;LG-4884;12/09/2018;0,5616;4 340,00 EUR;41 PAX
DUB;LUX;LG-4884;13/09/2018;0,4247;3 667,00 EUR;31 PAX
DUB;LUX;LG-4884;14/09/2018;0,5068;3 831,00 EUR;37 PAX
DUB;LUX;LG-4884;16/09/2018;0,7534;7 386,00 EUR;55 PAX
DUB;LUX;LG-4884;17/09/2018;0,3836;3 794,00 EUR;28 PAX
DUB;LUX;LG-4884;18/09/2018;0,3562;3 493,00 EUR;26 PAX
DUB;LUX;LG-4884;19/09/2018;0,6164;6 582,00 EUR;45 PAX
DUB;LUX;LG-4884;20/09/2018;0,3261;6 762,00 EUR;60 PAX
DUB;LUX;LG-4884;21/09/2018;0,6164;5 088,00 EUR;45 PAX
DUB;LUX;LG-4884;23/09/2018;1,0000;13 423,00 EUR;73 PAX
DUB;LUX;LG-4884;24/09/2018;0,8315;18 522,00 EUR;153 PAX
DUB;LUX;LG-4884;25/09/2018;0,4293;7 864,00 EUR;79 PAX
DUB;LUX;LG-4884;26/09/2018;0,3836;2 968,00 EUR;28 PAX
DUB;LUX;LG-4884;27/09/2018;0,4384;3 954,00 EUR;32 PAX
DUB;LUX;LG-4884;28/09/2018;0,9589;7 406,00 EUR;70 PAX
DUB;LUX;LG-4884;30/09/2018;0,9452;11 203,00 EUR;69 PAX
DUB;LUX;LG-4884;01/10/2018;0,5479;4 699,00 EUR;40 PAX
DUB;LUX;LG-4884;02/10/2018;0,6712;6 296,00 EUR;49 PAX
DUB;LUX;LG-4884;03/10/2018;0,6712;6 623,00 EUR;49 PAX
DUB;LUX;LG-4884;04/10/2018;0,5890;4 426,00 EUR;43 PAX
DUB;LUX;LG-4884;05/10/2018;0,5068;3 004,00 EUR;37 PAX
DUB;LUX;LG-4884;07/10/2018;0,9589;10 787,00 EUR;70 PAX
DUB;LUX;LG-4884;08/10/2018;0,4521;4 491,00 EUR;33 PAX
DUB;LUX;LG-4884;09/10/2018;0,5493;4 869,00 EUR;39 PAX
DUB;LUX;LG-4884;10/10/2018;0,9589;7 480,00 EUR;70 PAX
DUB;LUX;LG-4884;11/10/2018;0,5068;5 017,00 EUR;37 PAX
DUB;LUX;LG-4884;12/10/2018;0,4110;3 792,00 EUR;30 PAX
DUB;LUX;LG-4884;14/10/2018;1,0000;12 729,00 EUR;73 PAX
DUB;LUX;LG-4884;15/10/2018;0,6849;7 242,00 EUR;50 PAX
DUB;LUX;LG-4884;16/10/2018;0,5205;4 853,00 EUR;38 PAX
DUB;LUX;LG-4884;17/10/2018;0,3836;3 670,00 EUR;28 PAX
DUB;LUX;LG-4884;18/10/2018;0,4384;3 656,00 EUR;32 PAX
DUB;LUX;LG-4884;19/10/2018;0,8493;7 543,00 EUR;62 PAX
DUB;LUX;LG-4884;21/10/2018;1,0000;12 997,00 EUR;73 PAX
DUB;LUX;LG-4884;22/10/2018;0,3521;3 446,00 EUR;25 PAX
DUB;LUX;LG-4884;23/10/2018;0,3380;3 682,00 EUR;24 PAX
