;;;;;;;;;;;;;;;;; 2 317 792 ;;;; 18 771 ;;;
key;Departure Date;Flight Number;Day_of_week;Sum_ASK;Sum_RPK;Sum_Revenues;Load factor;Yield;RASK;Month;SEASON;leg;Percentile_RASK_target;type;uplift_population;New Revenue;Rev Upside;;New RPK;RPK Upside;PAX Upside;Stage Length;;
LG-8255_Mon_L;13/11/2017;LG-8255;Mon;46690;34684;4694;0,742857143;13,53361781;10,05354466;11;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;14/11/2017;LG-8255;Tue;46690;38019;6353;0,814285714;16,71006602;13,60676804;11;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;15/11/2017;LG-8255;Wed;46690;40687;6866;0,871428571;16,87516897;14,70550439;11;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;16/11/2017;LG-8255;Thu;46690;36685;6069;0,785714286;16,54354641;12,99850075;11;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;17/11/2017;LG-8255;Fri;44022;31349;5617;0,712121212;17,91763693;12,75952933;11;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;20/11/2017;LG-8255;Mon;46690;45356;7417;0,971428571;16,35285299;15,88562861;11;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;23/11/2017;LG-8255;Thu;44022;27347;3977;0,621212121;14,54272864;9,034119304;11;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;24/11/2017;LG-8255;Fri;46690;42688;7908;0,914285714;18,52511244;16,93724566;11;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;30/11/2017;LG-8255;Thu;46690;32683;4306;0,7;13,17504513;9,222531591;11;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;01/12/2017;LG-8255;Fri;46690;34017;6053;0,728571429;17,79404415;12,96423217;12;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;04/12/2017;LG-8255;Mon;46690;36018;6204;0,771428571;17,22472097;13,28764189;12;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;05/12/2017;LG-8255;Tue;46690;15341;2536;0,328571429;16,530865;5,431569929;12;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;06/12/2017;LG-8255;Wed;44022;15341;2787;0,348484848;18,16700345;6,330925446;12;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;07/12/2017;LG-8255;Thu;46690;27347;3895;0,585714286;14,24287856;8,342257443;12;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;08/12/2017;LG-8255;Fri;46690;32016;5131;0,685714286;16,02636182;10,98950525;12;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;11/12/2017;LG-8255;Mon;46690;42688;8275;0,914285714;19,38483883;17,72328122;12;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;12/12/2017;LG-8255;Tue;112056;101384;19767;0,904761905;19,49715932;17,640287;12;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;13/12/2017;LG-8255;Wed;44022;22011;3557;0,5;16,16010177;8,080050884;12;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;14/12/2017;LG-8255;Thu;44022;22011;4807;0,5;21,83908046;10,91954023;12;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_H;15/12/2017;LG-8255;Fri;44022;34017;7254;0,772727273;21,3246318;16,47812457;12;H;NCE;18,00439239;NONE;NO;;;;;;;667;;
LG-8255_Mon_H;18/12/2017;LG-8255;Mon;46690;45356;9767;0,971428571;21,5340859;20,9188263;12;H;NCE;23,40222746;NONE;NO;;;;;;;667;;
LG-8255_Tue_M;19/12/2017;LG-8255;Tue;46690;36685;6738;0,785714286;18,36718005;14,43135575;12;M;NCE;8,397160116;NONE;NO;;;;;;;667;;
LG-8255_Wed_M;20/12/2017;LG-8255;Wed;46690;41354;6373;0,885714286;15,41084297;13,64960377;12;M;NCE;11,47801099;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;21/12/2017;LG-8255;Thu;46690;46023;8581;0,985714286;18,64502531;18,37866781;12;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;22/12/2017;LG-8255;Fri;46690;44022;10931;0,942857143;24,83076643;23,4118655;12;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_M;25/12/2017;LG-8255;Mon;46690;42688;7741;0,914285714;18,1339018;16,57956736;12;M;NCE;10,76033412;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;01/01/2018;LG-8255;Mon;46690;41354;6121;0,885714286;14,80147023;13,10987363;1;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;02/01/2018;LG-8255;Tue;46690;45356;7745;0,971428571;17,07602081;16,5881345;1;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;03/01/2018;LG-8255;Wed;46690;38686;5954;0,828571429;15,39058057;12,75219533;1;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;04/01/2018;LG-8255;Thu;46690;35351;4981;0,757142857;14,09012475;10,66823731;1;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;05/01/2018;LG-8255;Fri;46690;24679;3754;0,528571429;15,21131326;8,040265581;1;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;08/01/2018;LG-8255;Mon;44022;18676;2712;0,424242424;14,52131077;6,160556086;1;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;09/01/2018;LG-8255;Tue;46690;28681;4387;0,614285714;15,29584045;9,396016278;1;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;10/01/2018;LG-8255;Wed;46690;30682;4384;0,657142857;14,28850792;9,389590919;1;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;11/01/2018;LG-8255;Thu;46690;28681;4834;0,614285714;16,85436352;10,35339473;1;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;12/01/2018;LG-8255;Fri;46690;26013;4304;0,557142857;16,54557337;9,218248019;1;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;15/01/2018;LG-8255;Mon;46690;27347;3459;0,585714286;12,64855377;7,408438638;1;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;16/01/2018;LG-8255;Tue;46690;22678;3361;0,485714286;14,82053091;7,198543585;1;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;18/01/2018;LG-8255;Thu;46690;26680;4100;0,571428571;15,36731634;8,781323624;1;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;19/01/2018;LG-8255;Fri;46690;38019;7970;0,814285714;20,96320261;17,07003641;1;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;22/01/2018;LG-8255;Mon;46690;35351;5117;0,757142857;14,47483805;10,95952024;1;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;23/01/2018;LG-8255;Tue;46690;35351;6958;0,757142857;19,68261152;14,90254873;1;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;24/01/2018;LG-8255;Wed;46690;44689;7696;0,957142857;17,22124013;16,48318698;1;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;25/01/2018;LG-8255;Thu;44022;32683;5499;0,742424242;16,82526084;12,49148153;1;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;26/01/2018;LG-8255;Fri;46690;31349;5413;0,671428571;17,26689847;11,59348897;1;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;29/01/2018;LG-8255;Mon;46690;34017;5236;0,728571429;15,39230385;11,2143928;1;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;30/01/2018;LG-8255;Tue;46690;23345;4474;0,5;19,16470336;9,582351681;1;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;31/01/2018;LG-8255;Wed;46690;28014;4201;0,6;14,99607339;8,997644035;1;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;01/02/2018;LG-8255;Thu;46690;30015;4144;0,642857143;13,80643012;8,875562219;2;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;02/02/2018;LG-8255;Fri;46690;44689;7904;0,957142857;17,68667905;16,92867852;2;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;05/02/2018;LG-8255;Mon;46690;36018;6132;0,771428571;17,02482092;13,13343328;2;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;08/02/2018;LG-8255;Thu;46690;40020;7456;0,857142857;18,63068466;15,96915828;2;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_H;09/02/2018;LG-8255;Fri;49358;47357;12260;0,959459459;25,88846422;24,83893189;2;H;NCE;18,00439239;NONE;NO;;;;;;;667;;
LG-8255_Mon_M;12/02/2018;LG-8255;Mon;44022;36685;5573;0,833333333;15,19149516;12,6595793;2;M;NCE;10,76033412;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;13/02/2018;LG-8255;Tue;46690;38019;5061;0,814285714;13,31176517;10,83958021;2;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;14/02/2018;LG-8255;Wed;46690;26680;3522;0,571428571;13,20089955;7,543371172;2;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;15/02/2018;LG-8255;Thu;46690;35351;5253;0,757142857;14,85955136;11,25080317;2;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;16/02/2018;LG-8255;Fri;46690;37352;7283;0,8;19,49828657;15,59862926;2;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;19/02/2018;LG-8255;Mon;46690;32683;5411;0,7;16,55600771;11,5892054;2;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;20/02/2018;LG-8255;Tue;46690;31349;5547;0,671428571;17,69434432;11,88048833;2;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;21/02/2018;LG-8255;Wed;46690;30682;4631;0,657142857;15,09354019;9,918612123;2;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;22/02/2018;LG-8255;Thu;46690;43355;7268;0,928571429;16,76392573;15,56650246;2;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;23/02/2018;LG-8255;Fri;46690;46023;8599;0,985714286;18,68413619;18,41721996;2;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_M;26/02/2018;LG-8255;Mon;46690;32683;5024;0,7;15,37190588;10,76033412;2;M;NCE;10,76033412;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;27/02/2018;LG-8255;Tue;38686;28014;4016;0,724137931;14,3356893;10,38101639;2;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;28/02/2018;LG-8255;Wed;46690;30682;4599;0,657142857;14,98924451;9,850074963;2;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;01/03/2018;LG-8255;Thu;46690;34684;5137;0,742857143;14,8108638;11,00235596;3;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;02/03/2018;LG-8255;Fri;44022;29348;5305;0,666666667;18,07618918;12,05079279;3;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;05/03/2018;LG-8255;Mon;46690;38686;6538;0,828571429;16,9001706;14,0029985;3;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;06/03/2018;LG-8255;Tue;46690;32016;4973;0,685714286;15,53285857;10,65110302;3;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;08/03/2018;LG-8255;Thu;46690;38019;5726;0,814285714;15,06089061;12,26386807;3;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;09/03/2018;LG-8255;Fri;80040;44689;11558;0,558333333;25,86318781;14,44027986;3;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_H;12/03/2018;LG-8255;Mon;46690;44022;14405;0,942857143;32,72227523;30,85243093;3;H;NCE;23,40222746;NONE;NO;;;;;;;667;;
LG-8255_Tue_H;13/03/2018;LG-8255;Tue;108054;104052;36463;0,962962963;35,0430554;33,74516445;3;H;NCE;27,60446468;NONE;NO;;;;;;;667;;
LG-8255_Wed_H;14/03/2018;LG-8255;Wed;46690;39353;7291;0,842857143;18,52717709;15,61576355;3;H;NCE;12,00849886;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;15/03/2018;LG-8255;Thu;46690;31349;5203;0,671428571;16,59702064;11,14371386;3;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;16/03/2018;LG-8255;Fri;120060;62031;10691;0,516666667;17,23493092;8,90471431;3;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;19/03/2018;LG-8255;Mon;46690;44689;6353;0,957142857;14,21602632;13,60676804;3;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;20/03/2018;LG-8255;Tue;46690;44022;5811;0,942857143;13,20021807;12,4459199;3;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;21/03/2018;LG-8255;Wed;46690;44022;6631;0,942857143;15,06292308;14,20218462;3;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;22/03/2018;LG-8255;Thu;46690;40020;6972;0,857142857;17,42128936;14,93253373;3;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_L;23/03/2018;LG-8255;Fri;46690;44022;9185;0,942857143;20,86456772;19,6723067;3;L;NCE;16,92867852;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;26/03/2018;LG-8255;Mon;88044;67367;9624;0,765151515;14,28592634;10,93089819;3;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;27/03/2018;LG-8255;Tue;80040;54694;7058;0,683333333;12,90452335;8,818090955;3;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;28/03/2018;LG-8255;Wed;92046;84709;12425;0,920289855;14,66786292;13,49868544;3;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;29/03/2018;LG-8255;Thu;92046;88711;15052;0,963768116;16,96745612;16,35269322;3;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_H;30/03/2018;LG-8255;Fri;92046;90045;19228;0,97826087;21,35376756;20,88955522;3;H;NCE;18,00439239;NONE;NO;;;;;;;667;;
LG-8255_Mon_M;02/04/2018;LG-8255;Mon;92046;90712;13962;0,985507246;15,39156892;15,16850271;4;M;NCE;10,76033412;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;03/04/2018;LG-8255;Tue;120060;68034;9158;0,566666667;13,4609166;7,62785274;4;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;04/04/2018;LG-8255;Wed;92046;62031;9473;0,673913043;15,27139656;10,29159333;4;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;05/04/2018;LG-8255;Thu;92046;63365;10029;0,688405797;15,82734948;10,89563914;4;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;06/04/2018;LG-8255;Fri;92046;61364;9769;0,666666667;15,91975751;10,61317168;4;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;09/04/2018;LG-8255;Mon;92046;55361;7917;0,601449275;14,30068098;8,601134216;4;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;10/04/2018;LG-8255;Tue;112056;68701;9420;0,613095238;13,71159081;8,40651103;4;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;11/04/2018;LG-8255;Wed;92046;45356;4939;0,492753623;10,88940824;5,365795363;4;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_M;12/04/2018;LG-8255;Thu;88044;55361;6469;0,628787879;11,68512129;7,347462632;4;M;NCE;14,06878541;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;13/04/2018;LG-8255;Fri;92046;54027;8130;0,586956522;15,04803154;8,832540252;4;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_L;16/04/2018;LG-8255;Mon;92046;50025;5779;0,543478261;11,55222389;6,278382548;4;L;NCE;13,12165346;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;17/04/2018;LG-8255;Tue;112056;37352;4297;0,333333333;11,50406939;3,834689798;4;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;18/04/2018;LG-8255;Wed;120060;60030;7659;0,5;12,75862069;6,379310345;4;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;19/04/2018;LG-8255;Thu;92046;64699;8799;0,702898551;13,59990108;9,559350759;4;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_M;20/04/2018;LG-8255;Fri;92046;84709;14467;0,920289855;17,07846864;15,71714143;4;M;NCE;16,4330878;NONE;NO;;;;;;;667;;
LG-8255_Mon_M;23/04/2018;LG-8255;Mon;92046;48691;5942;0,528985507;12,2034873;6,455467918;4;M;NCE;10,76033412;NONE;NO;;;;;;;667;;
LG-8255_Tue_L;24/04/2018;LG-8255;Tue;112056;44689;4801;0,398809524;10,74313589;4,28446491;4;L;NCE;10,74534161;NONE;NO;;;;;;;667;;
LG-8255_Wed_L;25/04/2018;LG-8255;Wed;92046;63365;8332,63;0,688405797;13,15020911;9,052680182;4;L;NCE;11,23557539;NONE;NO;;;;;;;667;;
LG-8255_Thu_L;26/04/2018;LG-8255;Thu;92046;88711;14140;0,963768116;15,93939872;15,36188428;4;L;NCE;12,5873822;NONE;NO;;;;;;;667;;
LG-8255_Fri_H;27/04/2018;LG-8255;Fri;94047;91379;18368;0,971631206;20,10089846;19,5306602;4;H;NCE;18,00439239;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;06/04/2017;LG-8256;Thu;92046;48024;7259;0,52173913;15,11535899;7,886274254;4;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;11/04/2017;LG-8256;Tue;92046;32683;3686;0,355072464;11,27803445;4,004519479;4;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Wed_L;12/04/2017;LG-8256;Wed;92046;31349;2748;0,34057971;8,765829851;2,98546379;4;L;NCE;9,639644463;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;13/04/2017;LG-8256;Thu;92046;54694;7457;0,594202899;13,63403664;8,101384091;4;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;14/04/2017;LG-8256;Fri;112056;88711;10782;0,791666667;12,15407334;9,621974727;4;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;17/04/2017;LG-8256;Mon;92046;90712;22702;0,985507246;25,02645736;24,66375508;4;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;18/04/2017;LG-8256;Tue;112056;90712;11716;0,80952381;12,91560102;10,45548654;4;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Wed_L;19/04/2017;LG-8256;Wed;94047;86043;11296;0,914893617;13,12831956;12,01101577;4;L;NCE;9,639644463;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;20/04/2017;LG-8256;Thu;92046;92046;10834;1;11,77020186;11,77020186;4;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;21/04/2017;LG-8256;Fri;88044;85376;19203;0,96969697;22,49226949;21,81068557;4;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Tue_H;25/04/2017;LG-8256;Tue;92046;56695;6449;0,615942029;11,37490078;7,006279469;4;H;NCE;13,47360985;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;27/04/2017;LG-8256;Thu;92046;54694;6920;0,594202899;12,65221048;7,51798014;4;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_M;28/04/2017;LG-8256;Fri;92046;72036;14931;0,782608696;20,72713643;16,22123721;4;M;NCE;14,91210916;NONE;NO;;;;;;;667;;
LG-8256_Mon_M;01/05/2017;LG-8256;Mon;92046;88711;18963;0,963768116;21,37615403;20,60165569;5;M;NCE;13,09458907;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;02/05/2017;LG-8256;Tue;112056;40687;8001;0,363095238;19,66475779;7,14017991;5;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Fri_M;05/05/2017;LG-8256;Fri;92046;50692;6683;0,550724638;13,18353981;7,260500185;5;M;NCE;14,91210916;NONE;NO;;;;;;;667;;
LG-8256_Mon_M;08/05/2017;LG-8256;Mon;92046;60697;7263;0,65942029;11,96599502;7,890619907;5;M;NCE;13,09458907;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;09/05/2017;LG-8256;Tue;92046;60030;7295;0,652173913;12,1522572;7,925385134;5;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;11/05/2017;LG-8256;Thu;92046;48024;5717;0,52173913;11,90446443;6,211024922;5;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Mon_M;15/05/2017;LG-8256;Mon;92046;63365;7742;0,688405797;12,21810148;8,411011885;5;M;NCE;13,09458907;NONE;NO;;;;;;;667;;
LG-8256_Wed_M;17/05/2017;LG-8256;Wed;92046;35351;4252;0,384057971;12,02794829;4,619429416;5;M;NCE;13,28114352;NONE;NO;;;;;;;667;;
LG-8256_Fri_H;19/05/2017;LG-8256;Fri;92046;53360;6536;0,579710145;12,24887556;7,100797427;5;H;NCE;15,53062754;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;23/05/2017;LG-8256;Tue;88044;48691;4772;0,553030303;9,800579162;5,420017264;5;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Wed_L;24/05/2017;LG-8256;Wed;92046;62031;6904;0,673913043;11,12991891;7,500597527;5;L;NCE;9,639644463;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;25/05/2017;LG-8256;Thu;92046;64032;7074;0,695652174;11,0476012;7,685287791;5;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;26/05/2017;LG-8256;Fri;92046;70035;9011;0,760869565;12,86642393;9,789670382;5;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;29/05/2017;LG-8256;Mon;88044;83375;21306;0,946969697;25,55442279;24,199264;5;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;30/05/2017;LG-8256;Tue;88044;85376;12508;0,96969697;14,65048726;14,2065331;5;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Wed_L;31/05/2017;LG-8256;Wed;88044;51359;5223;0,583333333;10,16959053;5,932261142;5;L;NCE;9,639644463;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;02/06/2017;LG-8256;Fri;92046;68701;9155;0,746376812;13,32586134;9,9461139;6;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;05/06/2017;LG-8256;Mon;92046;81374;14493;0,884057971;17,81035712;15,74538818;6;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;06/06/2017;LG-8256;Tue;92046;73370;8568;0,797101449;11,67779746;9,308389284;6;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;08/06/2017;LG-8256;Thu;92046;75371;8589;0,81884058;11,39562962;9,331203963;6;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;09/06/2017;LG-8256;Fri;80040;75371;16096;0,941666667;21,35569383;20,10994503;6;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;12/06/2017;LG-8256;Mon;92046;86710;12101;0,942028986;13,95571445;13,14668753;6;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;15/06/2017;LG-8256;Thu;88044;59363;8444;0,674242424;14,2243485;9,590659216;6;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;16/06/2017;LG-8256;Fri;92046;74704;11574;0,811594203;15,49314628;12,57414771;6;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_H;19/06/2017;LG-8256;Mon;112056;60030;8024;0,535714286;13,36665001;7,160705362;6;H;NCE;10,75176697;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;20/06/2017;LG-8256;Tue;88044;56028;7174;0,636363636;12,80431213;8,148198628;6;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;22/06/2017;LG-8256;Thu;92046;49358;7160;0,536231884;14,50626038;7,778719336;6;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;26/06/2017;LG-8256;Mon;92046;88044;18738;0,956521739;21,28254055;20,3572127;6;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;27/06/2017;LG-8256;Tue;80040;71369;9920;0,891666667;13,89959226;12,3938031;6;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Fri_M;30/06/2017;LG-8256;Fri;92046;66033;9500;0,717391304;14,38674602;10,32092649;6;M;NCE;14,91210916;NONE;NO;;;;;;;667;;
LG-8256_Mon_M;03/07/2017;LG-8256;Mon;92046;69368;9546;0,753623188;13,76138854;10,37090151;7;M;NCE;13,09458907;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;06/07/2017;LG-8256;Thu;88044;40020;4961;0,454545455;12,39630185;5,634682659;7;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;07/07/2017;LG-8256;Fri;92046;70035;9126;0,760869565;13,03062754;9,914607913;7;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;10/07/2017;LG-8256;Mon;92046;63365;8087;0,688405797;12,76256609;8,785824479;7;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Tue_L;11/07/2017;LG-8256;Tue;80040;47357;6256;0,591666667;13,21029626;7,816091954;7;L;NCE;10,9218612;NONE;NO;;;;;;;667;;
LG-8256_Thu_L;13/07/2017;LG-8256;Thu;80040;48024;6957;0,6;14,48650675;8,691904048;7;L;NCE;10,38766331;NONE;NO;;;;;;;667;;
LG-8256_Fri_L;14/07/2017;LG-8256;Fri;92046;52026;6118;0,565217391;11,75950486;6,646676662;7;L;NCE;13,21314498;NONE;NO;;;;;;;667;;
LG-8256_Mon_L;17/07/2017;LG-8256;Mon;92046;86710;14286;0,942028986;16,47560835;15,52050062;7;L;NCE;15,09299698;NONE;NO;;;;;;;667;;
LG-8256_Wed_L;19/07/2017;LG-8256;Wed;80040;44689;5676;0,558333333;12,70111213;7,091454273;7;L;NCE;9,639644463;NONE;NO;;;;;;;667;;
