Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-06-07,9471,06:55,O,June,Friday,0.9999979836274365,-23.399999999999984,-40.0,1.4404930803735283e-07
LUX-TXL,2019-06-07,9472,08:55,I,June,Friday,0.9990297543762992,-13.0,-22.0,0.00109793686454418
LUX-TXL,2019-06-07,9472,09:50,I,June,Friday,0.9999995299189789,-25.399999999999984,-42.0,3.4334416532111334e-08
LUX-TXL,2019-06-07,9473,18:35,O,June,Friday,0.22153700587183925,8.600000000000016,-1.0,0.7626062695116705
LUX-TXL,2019-06-07,9473,18:50,O,June,Friday,0.9999996208834102,-25.000000000000007,-42.0,3.4334416532111334e-08
LUX-TXL,2019-06-07,9474,20:45,I,June,Friday,0.9018206807327317,-2.0,-10.0,0.10426556812490806
LUX-TXL,2019-06-08,9475,11:10,O,June,Saturday,0.9998334455872817,-13.0,-21.0,0.00033213113785501847
LUX-TXL,2019-06-08,9475,11:15,O,June,Saturday,0.997522434700363,-11.399999999999984,-36.0,1.98254984558055e-05
LUX-TXL,2019-06-08,9476,13:25,I,June,Saturday,0.0,25.71778399218899,-10.0,0.19960700038185308
LUX-TXL,2019-06-09,9473,18:50,O,June,Sunday,0.999266349047781,-14.124667821796606,-30.0,5.986214128306244e-05
LUX-TXL,2019-06-09,9474,21:00,I,June,Sunday,0.9919697472911547,-9.399999999999991,-26.0,0.0007552772976944233
LUX-TXL,2019-06-10,9471,06:45,O,June,Monday,0.9999677775377471,-19.05093770045874,-35.0,2.744017873479443e-06
LUX-TXL,2019-06-10,9472,08:55,I,June,Monday,0.9998894354053686,-17.127859231345248,-33.0,9.514296647750164e-06
LUX-TXL,2019-06-10,9473,18:35,O,June,Monday,0.9744675998000845,-6.115735749699979,-22.0,0.003067135787004016
LUX-TXL,2019-06-10,9474,20:10,I,June,Monday,0.9999950053061686,-22.399999999999984,-39.0,5.203136055342839e-07
LUX-TXL,2019-06-10,9474,20:45,I,June,Monday,0.15359633816871676,10.962094301033616,-12.0,0.20078376482599214
LUX-TXL,2019-06-11,9471,06:45,O,June,Tuesday,0.745837357584831,1.8631149750027305,-15.0,0.05495507799527344
LUX-TXL,2019-06-11,9471,06:55,O,June,Tuesday,0.9999958262781433,-23.399999999999984,-40.0,4.913034495901414e-07
LUX-TXL,2019-06-11,9472,08:55,I,June,Tuesday,0.0220818329351368,15.879869850465177,-1.0,0.7365928503982178
LUX-TXL,2019-06-11,9473,18:35,O,June,Tuesday,0.9541768922470706,-4.1368850249972695,-21.0,0.006485857534643702
LUX-TXL,2019-06-11,9473,18:50,O,June,Tuesday,0.9999895929273751,-21.83098591549296,-40.0,4.913034495901414e-07
